Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity
SUP-0071,Chemicals Supplier 071,Chemicals,2023,28529757.38,96909571.77,,2656.8319,1282.9998,11645.9022,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0071,Chemicals Supplier 071,Chemicals,2024,28905379.05,124165340.47,,3148.1573,1669.6424,16694.465,2021.0,2040.0,0.5246,0.2891,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0072,Electronics Supplier 072,Electronics,2015,854714.88,5658852.51,912.7517,95.9853,,673.6884,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2016,1100789.47,5120720.4,1090.1753,,101.0171,819.9851,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2017,1135621.0,5642431.13,999.6864,186.661,182.8807,639.7144,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2018,1109698.95,6154064.28,1180.8962,130.617,163.8507,820.9503,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2019,1182392.99,5948376.8,1087.951,286.6291,98.8157,727.1558,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2020,1215276.22,6914183.41,1225.7189,284.037,269.5042,700.5804,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2021,1302243.73,5086744.22,819.5732,109.0972,,619.4827,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2022,1557719.56,7005732.48,1595.7839,315.5732,286.5371,,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2023,1368822.61,6826464.75,1258.4569,282.1853,121.09,915.574,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0072,Electronics Supplier 072,Electronics,2024,,8856001.5,972.736,187.3418,,717.5767,2018.0,2040.0,0.5726,0.3086,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0073,Packaging Supplier 073,Packaging,2015,12723662.66,60962430.47,13975.2804,2220.6018,1412.7686,,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2016,12102183.55,57031457.65,15727.25,3442.386,1437.3559,,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2017,15404153.3,68326631.58,20319.7128,4345.8719,4629.1702,,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2018,12636203.07,73324776.2,14685.0621,3568.0332,2540.2809,8517.1755,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2019,16721386.24,,19645.1482,2469.4281,3156.0531,13904.2493,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2020,13946761.91,81720585.3,14756.1996,2985.2981,3172.5906,8048.9812,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2021,14334694.51,69539852.81,,1346.06,,9888.5327,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2022,16345874.01,77002850.01,15619.7973,2881.7241,,10287.8174,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2023,17592729.37,66477796.04,20124.0128,1735.7221,2918.8482,15816.8306,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0073,Packaging Supplier 073,Packaging,2024,16909834.93,82051194.03,14596.7449,1180.2512,,,2021.0,2030.0,0.6005,0.3773,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0074,Agriculture Supplier 074,Agriculture,2015,24225111.09,170087280.03,,5049.4277,7371.6242,21285.8071,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2016,23511649.85,199756289.48,31735.8689,2799.0406,2607.2988,25620.3061,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2017,22402266.41,161775889.79,,,4036.8737,18298.8146,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2018,23021681.88,143262602.92,,3585.1318,4577.7806,18815.0587,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2019,25878259.23,199235189.88,35261.6891,4721.5609,7072.1646,22515.7357,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2020,22267786.8,175418493.96,32381.1012,4199.1937,5794.3482,,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2021,,,,6042.0148,,15969.9056,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2022,22663488.64,219150609.37,27276.1433,6360.7514,5942.1857,14805.8279,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2023,23563570.07,177533355.59,23245.1448,5641.8627,2681.72,14167.888,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0074,Agriculture Supplier 074,Agriculture,2024,,233834556.23,26707.7815,6494.2756,4060.4651,,2020.0,2040.0,0.5813,0.2506,2018,,,529.8294,0.00091413,0.00096913
SUP-0075,Metals Supplier 075,Metals,2015,12326175.85,31625793.45,,1384.2462,2344.6095,11805.0781,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2016,12654595.27,25508865.47,16074.023,2896.5863,2081.8162,11041.0334,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2017,,26088748.07,19399.9048,4971.0994,2678.466,12446.9877,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2018,12388184.24,30946350.42,,3876.8327,2304.6983,9038.1678,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2019,11477040.48,29875006.67,13980.3941,1466.8342,1559.7563,10283.1267,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2020,12370599.7,30591548.3,,1361.1582,2436.4698,11431.9705,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2021,12983546.0,24956274.81,17179.8672,3172.7517,3085.877,12105.0269,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2022,11455508.37,27741305.35,17121.6806,1312.0646,1267.9731,,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2023,13467982.93,27956654.66,16384.4305,2992.5583,3421.4277,,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0075,Metals Supplier 075,Metals,2024,10788085.25,32921816.64,16503.6871,2515.0455,2326.5687,,2021.0,2030.0,0.5861,0.2598,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0076,Chemicals Supplier 076,Chemicals,2015,10994338.4,13790421.39,,,3248.4172,9585.9602,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2016,9452563.0,12463519.77,,1205.0764,2263.2144,6492.9626,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2017,9266943.27,15078824.7,15327.6885,2109.8668,1308.6603,11702.7346,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2018,9917661.84,14824322.82,12116.7137,974.3827,1797.0218,9342.0669,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2019,10184845.18,14791767.42,,2350.4086,1946.5987,7665.0034,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2020,8819115.79,11309728.75,,,1933.7298,6446.3563,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2021,10146040.79,12130047.16,,1352.8704,2251.5609,,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2022,8770199.84,12746328.96,12177.9956,2236.5277,1901.3504,7788.7074,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2023,9182095.43,9253879.96,10392.7976,3121.4546,1073.0809,6638.3304,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0076,Chemicals Supplier 076,Chemicals,2024,9191923.93,11025423.11,10193.2261,1825.6608,1691.3593,,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0077,Packaging Supplier 077,Packaging,2015,15574643.72,89726962.16,11508.7252,1001.9607,1042.0958,,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2016,16012743.56,81772187.13,,,,,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2017,,80108712.06,,3385.7245,,,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2018,17392241.98,83774964.6,12101.4565,1683.9622,2014.4782,,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2019,18323413.51,,15246.5647,1203.0742,2480.6388,10633.167,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2020,19161967.33,123513445.98,17229.651,,1523.9448,,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2021,21722290.29,136554926.49,13278.585,1864.3748,2494.5464,8685.9197,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2022,23679612.43,137229540.74,12938.0289,2348.9196,,9528.7706,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2023,22859533.12,130059952.42,,4224.3786,,11194.6811,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0077,Packaging Supplier 077,Packaging,2024,24462208.69,153737356.39,,,3645.0803,13559.917,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0078,Metals Supplier 078,Metals,2015,19064510.03,133564614.2,16765.0561,1987.7101,2558.8843,13023.4723,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2016,17562313.45,133853617.91,14730.9798,1858.7901,1204.6839,12084.9951,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2017,16071083.0,126661852.94,,3008.8714,,10177.4644,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2018,19613853.26,142040757.4,20092.0793,,3829.2066,,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2019,,149518967.83,15377.0875,3672.3008,1077.0248,,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2020,17209387.13,157438736.51,15533.6997,1798.8935,1999.1563,11867.2091,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2021,16171890.73,140738154.29,13707.4562,,1864.7196,8933.8653,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2022,19250192.82,185631261.01,15321.5289,,2510.3701,9789.5307,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2023,14502173.06,137073786.13,12683.1411,1175.1622,,7901.5975,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0078,Metals Supplier 078,Metals,2024,18295020.38,140143212.12,17796.3863,,,11557.1335,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0079,Logistics Supplier 079,Logistics,2015,5556661.32,37431841.8,,200.301,147.9642,957.2661,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2016,,36334062.03,1371.8738,306.6605,264.6862,839.7771,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2017,6476545.6,54162052.11,1337.307,,189.6533,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2018,5936783.48,53927462.71,1687.4775,246.6349,,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2019,7749527.98,,1860.5375,235.9659,308.5667,1295.9884,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2020,7066607.09,48812822.88,1872.342,460.1133,370.5013,1048.59,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2021,7502463.45,63994850.22,2230.0856,419.4058,343.3795,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2022,9046126.85,64941804.77,2639.8012,520.7754,437.1248,1711.4929,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2023,9346600.01,64363510.73,,,410.5424,1379.9871,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0079,Logistics Supplier 079,Logistics,2024,8849317.13,68063579.62,2155.0259,365.4405,,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0080,Packaging Supplier 080,Packaging,2015,24760913.14,,,4300.5031,6634.654,23182.7837,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2016,23903654.08,46077579.48,24479.3818,5782.2138,4724.361,15133.3204,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2017,26645114.3,59351261.63,31222.5829,5748.8091,3225.6115,21831.0844,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2018,27160560.38,55086957.78,,,3870.0164,20239.1094,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2019,34432259.41,49091632.25,40076.9936,7606.6224,8482.5997,,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2020,,64189258.26,26308.1537,5849.1253,4331.7025,16822.3607,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2021,31291698.89,58701442.23,29963.6274,8204.5245,5348.8021,17601.7008,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2022,36103771.93,81186316.43,36683.9896,6177.1054,7572.0926,,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2023,35074087.31,71924850.24,30223.9574,7913.867,,18082.8705,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0080,Packaging Supplier 080,Packaging,2024,36949086.81,75278079.55,38183.2936,,3626.179,26461.5454,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0081,Textiles Supplier 081,Textiles,2015,22693302.13,107503004.35,4772.8928,1058.6955,423.9156,3016.5017,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2016,26937969.35,133118117.19,5813.5109,532.0394,1101.6452,4073.9229,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2017,26392151.25,154561000.93,6458.0789,1543.8499,691.0364,4642.9648,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2018,24459744.93,121303838.57,6696.4786,1791.8478,683.2132,4080.6141,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2019,30441962.58,162676835.34,,,,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2020,26016252.2,168125250.33,5392.9,1125.2928,1021.5529,3560.3475,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2021,33478892.99,214998335.35,,595.6201,535.7755,5251.713,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2022,37994761.96,,8487.3884,1984.5207,903.5053,5040.4347,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2023,38929412.69,246855063.89,7229.866,1235.0138,730.9394,5164.8762,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0081,Textiles Supplier 081,Textiles,2024,43956534.22,359245885.22,11296.2797,2190.8976,2408.1676,6408.7793,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0082,Packaging Supplier 082,Packaging,2015,16657034.32,112700029.02,,3439.6041,2608.4257,7429.8779,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2016,16499741.15,139243835.14,14140.9274,1745.9824,1911.1944,10810.0496,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2017,18011471.73,99705476.34,15256.566,3654.9152,3284.0272,9368.5374,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2018,18679406.58,,13079.7866,1176.375,1228.6902,10438.6735,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2019,19868951.02,144401795.46,14052.513,2700.4235,3630.7723,,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2020,16414298.71,138387582.55,10947.855,1114.7129,,10055.2281,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2021,18854732.03,164602893.14,,,1913.2617,11173.1739,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2022,19919539.37,134862547.17,12474.4186,3162.6073,2725.879,,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2023,20194591.77,153560873.04,,1608.8729,,7651.6628,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0082,Packaging Supplier 082,Packaging,2024,19662671.02,127700101.15,11257.113,1499.2803,2545.6284,,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0083,Logistics Supplier 083,Logistics,2015,17179321.2,73957368.29,,,,2412.3788,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2016,15082523.34,82432110.38,3958.0919,,436.6428,2748.2779,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2017,16692946.92,92691911.64,3769.006,651.6865,332.7409,2885.2621,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2018,17204155.17,116285925.47,3884.6537,691.5873,,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2019,16891709.77,94985563.19,,512.0709,403.5178,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2020,21290443.66,112511920.18,4768.041,,534.0773,3064.9603,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2021,21810321.82,89390783.65,3768.3721,986.5445,352.6138,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2022,25689465.83,146350686.32,3583.1958,721.5671,258.5652,2294.2067,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2023,20233321.14,117166478.07,,503.1997,557.4312,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0083,Logistics Supplier 083,Logistics,2024,25887438.76,104255540.52,4022.9771,347.7898,519.3823,3297.3892,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0084,Chemicals Supplier 084,Chemicals,2015,13571665.54,39180026.76,,2306.4961,2674.3697,12241.5643,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2016,18243386.9,40309435.15,24131.2624,,,11836.7155,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2017,17922956.57,36843849.63,22650.0699,6546.6012,4839.9588,12105.379,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2018,17032570.05,38415008.51,,,5323.6485,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2019,18421797.53,38906565.24,20915.4893,2250.4542,2149.4533,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2020,18840261.2,27440285.21,28747.5176,5117.3896,2911.5375,21969.4327,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2021,17268731.86,39332225.14,,5613.5228,4572.4005,10959.2626,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2022,16262038.13,40139800.43,18991.5877,2386.4877,2556.6666,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2023,18557901.2,52769508.63,24430.8272,7251.9908,4412.0373,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0084,Chemicals Supplier 084,Chemicals,2024,17673357.44,49317593.0,,3375.4867,4511.2423,15490.571,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0085,Textiles Supplier 085,Textiles,2015,16907833.36,31755124.53,5841.9028,,973.5015,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2016,16755430.6,29400913.71,5697.6878,516.0542,822.9479,4033.941,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2017,,38141248.14,5164.4498,660.9302,984.4884,3925.6879,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2018,15600263.25,36508588.58,,1123.7395,443.5877,,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0085,Textiles Supplier 085,Textiles,2019,15630660.37,39533046.79,,,714.0614,2773.1801,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
