Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Baseline_Year,Target_Year,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Gross_Spend,Revenue,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Data_Quality_Flag,Missing_Parameter_Flag,Validation_Flag,Forecast_Year,Forecast_Method_Flag,Baseline_Emission,Target_Emission,Forecast_Emission,Glide_Path_Emission,Absolute_Reduction,Emission_Intensity,Intensity_Reduction,Gap_to_Target,Annual_Reduction_Required,Carbon_Budget_Remaining,Cumulative_Emissions,Confidence_Score,Supplier_Risk_Category,Target_Achievement_Status
SUP-0022,Chemicals Supplier 022,Chemicals,2024,2015,2035,20122.7364,2114.3888,1174.6508,15427.4638,20030017.08,88354497.29,20122.7364,Provided Total Emissions,True,High,None,Valid,2035,Industry Haircut Pathway,22441.9259,10707.0428,10707.0428,10707.0428,11734.8831,0.00053455,0.5229,0.0,586.7442,-32270.929,150048.3998,0.95,Low,On Track
SUP-0022,Chemicals Supplier 022,Chemicals,2024,2015,2035,20122.7364,2114.3888,1174.6508,15427.4638,20030017.08,88354497.29,20122.7364,Provided Total Emissions,True,High,None,Valid,2036,Industry Haircut Pathway,22441.9259,10707.0428,10707.0428,10707.0428,11734.8831,0.00053455,0.5229,0.0,586.7442,-42977.9718,160755.4426,0.95,Low,On Track
SUP-0022,Chemicals Supplier 022,Chemicals,2024,2015,2035,20122.7364,2114.3888,1174.6508,15427.4638,20030017.08,88354497.29,20122.7364,Provided Total Emissions,True,High,None,Valid,2037,Industry Haircut Pathway,22441.9259,10707.0428,10707.0428,10707.0428,11734.8831,0.00053455,0.5229,0.0,586.7442,-53685.0146,171462.4854,0.95,Low,On Track
SUP-0022,Chemicals Supplier 022,Chemicals,2024,2015,2035,20122.7364,2114.3888,1174.6508,15427.4638,20030017.08,88354497.29,20122.7364,Provided Total Emissions,True,High,None,Valid,2038,Industry Haircut Pathway,22441.9259,10707.0428,10707.0428,10707.0428,11734.8831,0.00053455,0.5229,0.0,586.7442,-64392.0574,182169.5282,0.95,Low,On Track
SUP-0022,Chemicals Supplier 022,Chemicals,2024,2015,2035,20122.7364,2114.3888,1174.6508,15427.4638,20030017.08,88354497.29,20122.7364,Provided Total Emissions,True,High,None,Valid,2039,Industry Haircut Pathway,22441.9259,10707.0428,10707.0428,10707.0428,11734.8831,0.00053455,0.5229,0.0,586.7442,-75099.1002,192876.571,0.95,Low,On Track
SUP-0022,Chemicals Supplier 022,Chemicals,2024,2015,2035,20122.7364,2114.3888,1174.6508,15427.4638,20030017.08,88354497.29,20122.7364,Provided Total Emissions,True,High,None,Valid,2040,Industry Haircut Pathway,22441.9259,10707.0428,10707.0428,10707.0428,11734.8831,0.00053455,0.5229,0.0,586.7442,-85806.143,203583.6138,0.95,Low,On Track
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,3860.3046,2551.6613,3443.9181,3443.9181,416.3865,0.00048316,0.107864,892.2568,59.4838,37382.6627,3443.9181,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,3860.3046,2551.6613,3384.4343,3384.4343,475.8703,0.00047481,0.123273,832.773,59.4838,33998.2284,6828.3524,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,3860.3046,2551.6613,3324.9505,3324.9505,535.3541,0.00046647,0.138682,773.2892,59.4838,30673.2779,10153.3029,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,3860.3046,2551.6613,3265.4668,3265.4668,594.8378,0.00045812,0.154091,713.8054,59.4838,27407.8111,13418.7697,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,3860.3046,2551.6613,3205.983,3205.983,654.3216,0.00044978,0.1695,654.3216,59.4838,24201.8281,16624.7527,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,3860.3046,2551.6613,3146.4992,3146.4992,713.8054,0.00044143,0.184909,594.8378,59.4838,21055.3289,19771.2519,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,3860.3046,2551.6613,3087.0154,3087.0154,773.2892,0.00043309,0.200318,535.3541,59.4838,17968.3135,22858.2673,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,3860.3046,2551.6613,3027.5316,3027.5316,832.773,0.00042474,0.215727,475.8703,59.4838,14940.7819,25885.7989,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,3860.3046,2551.6613,2968.0478,2968.0478,892.2568,0.0004164,0.231136,416.3865,59.4838,11972.7341,28853.8467,0.99,High,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,3860.3046,2551.6613,2908.564,2908.564,951.7406,0.00040805,0.246545,356.9027,59.4838,9064.1701,31762.4107,0.99,Medium,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,3860.3046,2551.6613,2849.0803,2849.0803,1011.2243,0.00039971,0.261955,297.4189,59.4838,6215.0898,34611.491,0.99,Medium,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,3860.3046,2551.6613,2789.5965,2789.5965,1070.7081,0.00039136,0.277364,237.9351,59.4838,3425.4933,37401.0875,0.99,Medium,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,3860.3046,2551.6613,2730.1127,2730.1127,1130.1919,0.00038301,0.292773,178.4514,59.4838,695.3806,40131.2002,0.99,Medium,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,3860.3046,2551.6613,2670.6289,2670.6289,1189.6757,0.00037467,0.308182,118.9676,59.4838,-1975.2483,42801.8291,0.99,Medium,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,3860.3046,2551.6613,2611.1451,2611.1451,1249.1595,0.00036632,0.323591,59.4838,59.4838,-4586.3934,45412.9742,0.99,Medium,On Track to Glide Path
SUP-0023,Agriculture Supplier 023,Agriculture,2024,2018,2040,4720.6843,691.2297,578.6542,3491.0896,7127955.0,50228809.36,4720.6843,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,3860.3046,2551.6613,2551.6613,2551.6613,1308.6433,0.00035798,0.339,0.0,59.4838,-7138.0547,47964.6355,0.99,Low,On Track
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2025,Historical Trend Pathway,719.4856,522.4113,560.9042,640.6559,158.5814,0.00065688,0.220409,38.4929,7.883,7797.6766,560.9042,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2026,Historical Trend Pathway,719.4856,522.4113,561.4506,632.7729,158.035,0.00065752,0.21965,39.0393,7.883,7236.226,1122.3548,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2027,Historical Trend Pathway,719.4856,522.4113,561.9974,624.8899,157.4882,0.00065816,0.21889,39.5861,7.883,6674.2286,1684.3522,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2028,Historical Trend Pathway,719.4856,522.4113,562.5449,617.007,156.9407,0.0006588,0.218129,40.1336,7.883,6111.6837,2246.8971,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2029,Historical Trend Pathway,719.4856,522.4113,563.0928,609.124,156.3928,0.00065945,0.217368,40.6815,7.883,5548.5909,2809.9899,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2030,Historical Trend Pathway,719.4856,522.4113,563.6413,601.241,155.8443,0.00066009,0.216605,41.23,7.883,4984.9496,3373.6312,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2031,Historical Trend Pathway,719.4856,522.4113,564.1903,593.358,155.2953,0.00066073,0.215842,41.779,7.883,4420.7593,3937.8215,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2032,Historical Trend Pathway,719.4856,522.4113,564.7399,585.4751,154.7457,0.00066137,0.215078,42.3286,7.883,3856.0194,4502.5614,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2033,Historical Trend Pathway,719.4856,522.4113,565.2899,577.5921,154.1957,0.00066202,0.214314,42.8786,7.883,3290.7295,5067.8513,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2034,Historical Trend Pathway,719.4856,522.4113,565.8406,569.7091,153.645,0.00066266,0.213548,43.4293,7.883,2724.8889,5633.6919,0.88,Medium,On Track to Glide Path
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2035,Historical Trend Pathway,719.4856,522.4113,566.3917,561.8262,153.0939,0.00066331,0.212782,43.9804,7.883,2158.4972,6200.0836,0.88,Medium,Off Track
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2036,Historical Trend Pathway,719.4856,522.4113,566.9434,553.9432,152.5422,0.00066396,0.212016,44.5321,7.883,1591.5538,6767.027,0.88,Medium,Off Track
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2037,Historical Trend Pathway,719.4856,522.4113,567.4956,546.0602,151.99,0.0006646,0.211248,45.0843,7.883,1024.0582,7334.5226,0.88,Medium,Off Track
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2038,Historical Trend Pathway,719.4856,522.4113,568.0484,538.1772,151.4372,0.00066525,0.21048,45.6371,7.883,456.0098,7902.571,0.88,Medium,Off Track
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2039,Historical Trend Pathway,719.4856,522.4113,568.6017,530.2943,150.8839,0.0006659,0.209711,46.1904,7.883,-112.5919,8471.1727,0.88,Medium,Off Track
SUP-0024,Agriculture Supplier 024,Agriculture,2024,2015,2040,560.3584,168.2989,97.5733,308.0436,853888.01,10047334.03,560.3584,Provided Total Emissions,True,High,None,Valid,2040,Historical Trend Pathway,719.4856,522.4113,569.1556,522.4113,150.33,0.00066655,0.208941,46.7443,7.883,-681.7475,9040.3283,0.88,Medium,Off Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,11635.6166,7175.6848,9405.6507,9405.6507,2229.9659,0.0003353,0.19165,2229.9659,445.9932,33648.4581,9405.6507,0.99,High,On Track to Glide Path
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,11635.6166,7175.6848,8959.6575,8959.6575,2675.9591,0.0003194,0.22998,1783.9727,445.9932,24688.8006,18365.3082,0.99,High,On Track to Glide Path
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,11635.6166,7175.6848,8513.6643,8513.6643,3121.9523,0.0003035,0.26831,1337.9796,445.9932,16175.1363,26878.9725,0.99,High,On Track to Glide Path
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,11635.6166,7175.6848,8067.6711,8067.6711,3567.9455,0.0002876,0.30664,891.9864,445.9932,8107.4652,34946.6436,0.99,Medium,On Track to Glide Path
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,11635.6166,7175.6848,7621.6779,7621.6779,4013.9387,0.0002717,0.34497,445.9932,445.9932,485.7873,42568.3215,0.99,Medium,On Track to Glide Path
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-6689.8975,49744.0063,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-13865.5823,56919.6911,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-21041.2671,64095.3759,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-28216.9519,71271.0607,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-35392.6367,78446.7455,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-42568.3215,85622.4303,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-49744.0063,92798.1151,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-56919.6911,99973.7999,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-64095.3759,107149.4847,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-71271.0607,114325.1695,0.99,Low,On Track
SUP-0025,Metals Supplier 025,Metals,2024,2020,2030,10805.0329,2648.121,1554.6211,6865.0615,28051545.88,98370436.7,10805.0329,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,11635.6166,7175.6848,7175.6848,7175.6848,4459.9318,0.0002558,0.3833,0.0,445.9932,-78446.7455,121500.8543,0.99,Low,On Track
SUP-0026,Professional Supplier 026,Professional Services,2024,2019,2040,93.609,25.8028,13.8137,55.2833,993339.67,4530875.75,93.609,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,67.1713,34.0155,57.6982,57.6982,9.4731,5.809e-05,0.141029,23.6827,1.5788,486.5498,57.6982,0.99,Critical,On Track to Glide Path
SUP-0026,Professional Supplier 026,Professional Services,2024,2019,2040,93.609,25.8028,13.8137,55.2833,993339.67,4530875.75,93.609,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,67.1713,34.0155,56.1194,56.1194,11.0519,5.65e-05,0.164533,22.1038,1.5788,430.4304,113.8176,0.99,Critical,On Track to Glide Path
SUP-0026,Professional Supplier 026,Professional Services,2024,2019,2040,93.609,25.8028,13.8137,55.2833,993339.67,4530875.75,93.609,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,67.1713,34.0155,54.5405,54.5405,12.6308,5.491e-05,0.188038,20.525,1.5788,375.8899,168.3581,0.99,Critical,On Track to Glide Path
SUP-0026,Professional Supplier 026,Professional Services,2024,2019,2040,93.609,25.8028,13.8137,55.2833,993339.67,4530875.75,93.609,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,67.1713,34.0155,52.9617,52.9617,14.2096,5.332e-05,0.211543,18.9461,1.5788,322.9282,221.3198,0.99,Critical,On Track to Glide Path
SUP-0026,Professional Supplier 026,Professional Services,2024,2019,2040,93.609,25.8028,13.8137,55.2833,993339.67,4530875.75,93.609,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,67.1713,34.0155,51.3828,51.3828,15.7885,5.173e-05,0.235048,17.3673,1.5788,271.5454,272.7026,0.99,Critical,On Track to Glide Path
