Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Spend_Based_Emission,Revenue_Based_Emission,Spend_Based_vs_Actual,Revenue_Based_vs_Actual,Spend_Based_Variance_Percentage,Revenue_Based_Variance_Percentage,Data_Quality_Flag,Missing_Parameter_Flag,Base_Confidence_Score,Validation_Flag
SUP-0026,Professional Supplier 026,Professional Services,2022,895415.47,3714986.77,60.5093,12.4138,9.3717,38.306,2019.0,2040.0,0.4936,0.2987,2020,,,400.0326,0.00012906,0.00019658,60.5093,Provided Total Emissions,True,115.5623,730.2921,55.053,669.7828,0.909827,11.069089,High,None,0.95,Valid
SUP-0026,Professional Supplier 026,Professional Services,2023,893693.43,3271008.7,61.5516,15.0911,5.1173,40.1028,2019.0,2040.0,0.4936,0.2987,2020,,,400.0326,0.00012906,0.00019658,61.5516,Provided Total Emissions,True,115.3401,643.0149,53.7885,581.4633,0.873876,9.446762,High,None,0.95,Valid
SUP-0026,Professional Supplier 026,Professional Services,2024,993339.67,4530875.75,93.609,25.8028,13.8137,55.2833,2019.0,2040.0,0.4936,0.2987,2020,,,400.0326,0.00012906,0.00019658,93.609,Provided Total Emissions,True,128.2004,890.6796,34.5914,797.0706,0.369531,8.514892,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2015,10472782.26,37285643.06,8865.7331,898.8901,1531.4681,6549.2942,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,8865.7331,Provided Total Emissions,True,10545.5681,24238.6508,1679.835,15372.9177,0.189475,1.73397,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2016,11721490.72,33394212.9,8139.8986,1012.3493,1146.5911,6009.1926,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,8139.8986,Provided Total Emissions,True,11802.9551,21708.9099,3663.0565,13569.0113,0.450013,1.666975,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2017,12769245.16,33209437.34,6987.1292,1758.755,499.2694,4675.4208,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6987.1292,Provided Total Emissions,True,12857.9914,21588.791,5870.8622,14601.6618,0.84024,2.089794,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2018,13135088.89,42443438.05,6774.6338,1990.4123,1540.9722,4032.5449,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,6774.6338,Provided Total Emissions,True,13226.3778,27591.6302,6451.744,20816.9964,0.952338,3.072785,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2019,13075733.46,36224427.01,7783.0952,672.2423,1239.3422,6352.1899,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,7783.0952,Provided Total Emissions,True,13166.6098,23548.7755,5383.5146,15765.6803,0.691693,2.025631,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2020,14057274.56,46031978.74,8106.9659,1156.3547,1563.0193,5506.8955,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,8106.9659,Provided Total Emissions,True,14154.9726,29924.4687,6048.0067,21817.5028,0.746026,2.691204,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2021,14818842.94,45424452.1,8031.9736,701.4999,1444.8155,5746.1878,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,8031.9736,Provided Total Emissions,True,14921.8339,29529.5278,6889.8603,21497.5542,0.857804,2.676497,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2022,15333712.56,42104237.7,7693.1699,1041.8481,1562.1463,4917.039,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,7693.1699,Provided Total Emissions,True,15440.2819,27371.1228,7747.112,19677.9529,1.007012,2.557847,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2023,16482944.31,38052919.88,7278.8139,1997.4358,1187.7057,4265.4791,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,7278.8139,Provided Total Emissions,True,16597.5008,24737.4422,9318.6869,17458.6283,1.280248,2.398554,High,None,0.95,Valid
SUP-0027,Metals Supplier 027,Metals,2024,20111235.02,65477013.16,9386.2026,2360.709,1459.5858,5351.0363,2019.0,2030.0,0.2739,0.1728,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,9386.2026,Provided Total Emissions,True,20251.0081,42565.2967,10864.8055,33179.0941,1.157529,3.534879,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2015,10734531.0,62547040.05,1701.742,446.9844,324.6698,1096.5451,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1701.742,Provided Total Emissions,True,1385.3986,12295.4971,-316.3434,10593.7551,-0.185894,6.225242,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2016,9992567.31,74889249.34,1167.6142,124.1709,157.6059,845.2224,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1167.6142,Provided Total Emissions,True,1289.6407,14721.7286,122.0265,13554.1144,0.104509,11.608384,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2017,10722422.58,72785575.86,1469.617,178.7795,299.4709,1089.548,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1469.617,Provided Total Emissions,True,1383.8359,14308.1885,-85.7811,12838.5715,-0.05837,8.735998,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2018,12798210.84,87564843.27,1970.4947,378.411,165.1098,1439.4172,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1970.4947,Provided Total Emissions,True,1651.7371,17213.4969,-318.7576,15243.0022,-0.161765,7.735622,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2019,10293927.01,64183317.77,1347.5008,378.6466,117.272,948.2303,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1347.5008,Provided Total Emissions,True,1328.5342,12617.1566,-18.9666,11269.6558,-0.014075,8.363376,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2020,12993685.73,88143337.89,1428.3473,383.8821,240.5935,838.7801,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1428.3473,Provided Total Emissions,True,1676.9651,17327.2174,248.6178,15898.8701,0.17406,11.130955,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2021,13373573.39,110896956.78,1889.598,353.4674,386.2048,1241.1617,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1889.598,Provided Total Emissions,True,1725.9934,21800.1238,-163.6046,19910.5258,-0.086582,10.536911,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2022,12592632.48,85134341.94,1985.2182,271.8191,356.8458,1406.77,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1985.2182,Provided Total Emissions,True,1625.2051,16735.7089,-360.0131,14750.4907,-0.181347,7.430161,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2023,14059345.87,102810531.03,2004.8012,352.1035,368.8109,1215.3521,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,2004.8012,Provided Total Emissions,True,1814.4992,20210.4942,-190.302,18205.693,-0.094923,9.081047,High,None,0.95,Valid
SUP-0028,Professional Supplier 028,Professional Services,2024,13198001.69,90459784.41,1850.0365,318.9023,201.854,1411.4951,2020.0,2035.0,0.5648,0.2914,2020,,,400.0326,0.00012906,0.00019658,1850.0365,Provided Total Emissions,True,1703.3341,17782.5844,-146.7024,15932.5479,-0.079297,8.612018,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2015,223062.03,458767.46,151.9491,33.4493,27.76,102.2946,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,151.9491,Provided Total Emissions,True,192.0676,63.9843,40.1185,-87.9648,0.264026,-0.57891,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2016,241306.76,598385.19,153.9803,33.6248,23.9532,99.8334,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,153.9803,Provided Total Emissions,True,207.7772,83.4568,53.7969,-70.5235,0.349375,-0.458004,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2017,267111.36,529256.98,204.1134,42.0518,13.6744,155.1985,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,204.1134,Provided Total Emissions,True,229.9962,73.8155,25.8828,-130.2979,0.126806,-0.63836,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2018,252950.87,565369.32,174.8928,14.2522,29.5052,124.3836,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,174.8928,Provided Total Emissions,True,217.8033,78.8521,42.9105,-96.0407,0.245353,-0.549141,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2019,220241.63,596207.68,160.5815,25.2138,12.7047,133.6157,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,160.5815,Provided Total Emissions,True,189.6391,83.1531,29.0576,-77.4284,0.180952,-0.482175,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2020,245532.05,586961.75,158.8172,24.1389,13.7509,110.029,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,158.8172,Provided Total Emissions,True,211.4154,81.8636,52.5982,-76.9536,0.331187,-0.484542,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2021,244358.09,443195.02,178.0783,43.6369,18.3024,101.3148,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,178.0783,Provided Total Emissions,True,210.4045,61.8124,32.3262,-116.2659,0.181528,-0.652892,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2022,228057.38,419221.41,194.0224,17.8165,22.695,147.9371,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,194.0224,Provided Total Emissions,True,196.3688,58.4688,2.3464,-135.5536,0.012093,-0.698649,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2023,265407.68,455493.32,192.0086,30.0418,19.75,127.5048,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,192.0086,Provided Total Emissions,True,228.5293,63.5277,36.5207,-128.4809,0.190203,-0.669142,High,None,0.95,Valid
SUP-0029,Electronics Supplier 029,Electronics,2024,222813.21,672583.71,163.0581,31.4304,20.2685,98.7323,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947,163.0581,Provided Total Emissions,True,191.8533,93.8053,28.7952,-69.2528,0.176595,-0.424713,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2015,17909060.11,130491251.74,19786.4407,5490.914,2741.5933,12569.1446,,,,,2018,,,529.8294,0.00091413,0.00096913,19786.4407,Provided Total Emissions,True,16371.2091,126462.9868,-3415.2316,106676.5461,-0.172605,5.391396,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2016,19840476.29,135062764.63,23373.4782,4254.0238,3513.7584,14451.5213,,,,,2018,,,529.8294,0.00091413,0.00096913,23373.4782,Provided Total Emissions,True,18136.7746,130893.3771,-5236.7036,107519.8989,-0.224045,4.600081,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2017,22579401.71,161374800.24,26800.9351,7117.832,3692.7142,16260.0457,,,,,2018,,,529.8294,0.00091413,0.00096913,26800.9351,Provided Total Emissions,True,20640.5085,156393.1602,-6160.4266,129592.2251,-0.229859,4.835362,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2018,21586726.87,166956017.43,22795.8982,3678.8105,3819.7555,14585.3566,,,,,2018,,,529.8294,0.00091413,0.00096913,22795.8982,Provided Total Emissions,True,19733.0746,161802.0852,-3062.8236,139006.187,-0.134359,6.09786,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2019,24715912.81,140876629.35,20411.3029,2083.0355,2046.7214,16846.5933,,,,,2018,,,529.8294,0.00091413,0.00096913,20411.3029,Provided Total Emissions,True,22593.5574,136527.7678,2182.2545,116116.4649,0.106914,5.688832,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2020,25279346.94,179347848.39,22047.5687,4691.5942,4412.5517,13224.0917,,,,,2018,,,529.8294,0.00091413,0.00096913,22047.5687,Provided Total Emissions,True,23108.6094,173811.3803,1061.0407,151763.8116,0.048125,6.883472,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2021,22344949.67,163705926.94,23910.3597,6355.5603,2231.1681,14704.9675,,,,,2018,,,529.8294,0.00091413,0.00096913,23910.3597,Provided Total Emissions,True,20426.1888,158652.325,-3484.1709,134741.9653,-0.145718,5.635296,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2022,26312881.37,167586065.68,25356.2077,2144.6946,2095.6363,20503.7029,,,,,2018,,,529.8294,0.00091413,0.00096913,25356.2077,Provided Total Emissions,True,24053.3942,162412.6838,-1302.8135,137056.4761,-0.05138,5.405243,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2023,29235000.05,237026566.03,22628.1895,3261.0174,2026.5033,17515.5349,,,,,2018,,,529.8294,0.00091413,0.00096913,22628.1895,Provided Total Emissions,True,26724.5906,229709.5559,4096.4011,207081.3664,0.181031,9.151477,High,None,0.95,Valid
SUP-0030,Agriculture Supplier 030,Agriculture,2024,33628613.81,276886307.65,26332.4931,5330.482,1911.2776,20152.7191,,,,,2018,,,529.8294,0.00091413,0.00096913,26332.4931,Provided Total Emissions,True,30740.9247,268338.8273,4408.4316,242006.3342,0.167414,9.190407,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2015,19317170.21,110942819.34,2930.2668,410.7166,635.4351,2078.4078,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,2930.2668,Provided Total Emissions,True,2493.074,21809.1394,-437.1928,18878.8726,-0.149199,6.442715,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2016,19266245.62,112543316.76,3474.0478,310.2074,678.6254,2551.5319,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,3474.0478,Provided Total Emissions,True,2486.5017,22123.7652,-987.5461,18649.7174,-0.284264,5.368296,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2017,16875390.43,135504038.66,2153.5007,283.7012,267.6612,1510.1413,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,2153.5007,Provided Total Emissions,True,2177.9379,26637.3839,24.4372,24483.8832,0.011348,11.369341,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2018,20339472.05,157885060.76,3228.8704,327.0737,460.9404,2662.3321,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,3228.8704,Provided Total Emissions,True,2625.0123,31037.0452,-603.8581,27808.1748,-0.187018,8.612354,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2019,21284062.29,135008335.03,2311.1774,409.3161,301.5696,1812.2925,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,2311.1774,Provided Total Emissions,True,2746.9211,26539.9385,435.7437,24228.7611,0.188538,10.483298,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2020,21532513.74,174133853.96,2893.9504,471.6932,520.3762,1842.0945,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,2893.9504,Provided Total Emissions,True,2778.9862,34231.233,-114.9642,31337.2826,-0.039726,10.828549,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2021,20538051.38,145587037.59,2562.341,308.5521,479.9229,2137.9727,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,2562.341,Provided Total Emissions,True,2650.6409,28619.4998,88.2999,26057.1588,0.034461,10.169278,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2022,23747402.88,150202222.04,3304.5571,364.0911,640.8466,2471.0143,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,3304.5571,Provided Total Emissions,True,3064.8398,29526.7528,-239.7173,26222.1957,-0.072541,7.935162,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2023,24871423.81,201926004.81,3163.5607,557.9772,630.3502,1983.0895,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,3163.5607,Provided Total Emissions,True,3209.906,39694.614,46.3453,36531.0533,0.01465,11.547448,High,None,0.95,Valid
SUP-0031,Professional Supplier 031,Professional Services,2024,26096563.11,215871245.21,2967.1823,739.4444,330.6118,1931.7399,2020.0,2040.0,0.6432,0.4028,2020,,,400.0326,0.00012906,0.00019658,2967.1823,Provided Total Emissions,True,3368.0224,42435.9694,400.8401,39468.7871,0.135091,13.301774,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2015,21233122.08,52704414.57,27660.6991,4343.6234,4542.7692,18128.3492,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,27660.6991,Provided Total Emissions,True,19409.8339,51077.4293,-8250.8652,23416.7302,-0.298288,0.84657,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2016,19120072.99,44016153.21,22514.7375,2886.8334,1743.3124,19238.8606,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,22514.7375,Provided Total Emissions,True,17478.2323,42657.3746,-5036.5052,20142.6371,-0.223698,0.894642,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2017,20067334.8,57264940.05,18974.1113,5530.6047,4048.2394,9846.3678,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,18974.1113,Provided Total Emissions,True,18344.1528,55497.1714,-629.9585,36523.0601,-0.033201,1.924889,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2018,22016588.31,41513083.64,21808.8858,3740.4149,1856.2762,15225.0924,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,21808.8858,Provided Total Emissions,True,20126.0239,40231.5747,-1682.8619,18422.6889,-0.077164,0.844733,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2019,26354693.52,51671935.58,33025.3747,3002.5849,2764.6497,27898.783,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,33025.3747,Provided Total Emissions,True,24091.616,50076.8229,-8933.7587,17051.4482,-0.270512,0.516314,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2020,21719749.37,37044997.79,20983.841,2464.0849,2940.1945,15064.6983,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,20983.841,Provided Total Emissions,True,19854.6745,35901.4187,-1129.1665,14917.5777,-0.053811,0.710908,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2021,26657829.0,50623394.95,25869.0855,2595.008,3531.5972,20484.6702,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,25869.0855,Provided Total Emissions,True,24368.7212,49060.6507,-1500.3643,23191.5652,-0.057998,0.896497,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2022,31242811.43,65014914.54,27557.6547,4811.5877,2244.7932,20114.3144,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,27557.6547,Provided Total Emissions,True,28559.9912,63007.9041,1002.3365,35450.2494,0.036372,1.286403,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2023,26370598.13,56102092.16,27694.9338,3804.0961,3620.9945,20153.5367,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,27694.9338,Provided Total Emissions,True,24106.1549,54370.2206,-3588.7789,26675.2868,-0.129583,0.963183,High,None,0.95,Valid
SUP-0032,Agriculture Supplier 032,Agriculture,2024,29658352.82,54901393.73,34656.8022,7131.6436,5510.1683,20443.4335,2018.0,2035.0,0.4241,0.1876,2018,,,529.8294,0.00091413,0.00096913,34656.8022,Provided Total Emissions,True,27111.5901,53206.5877,-7545.2121,18549.7855,-0.217712,0.535242,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2015,15998310.87,89254633.77,9065.9326,2079.8164,806.274,6325.0081,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,9065.9326,Provided Total Emissions,True,16109.4991,58022.6523,7043.5665,48956.7197,0.776927,5.400075,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2016,13720608.69,74581272.39,11244.0091,2254.7139,1569.8402,7894.4241,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,11244.0091,Provided Total Emissions,True,13815.9669,48483.7936,2571.9578,37239.7845,0.22874,3.311967,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2017,15549179.27,73634595.66,10732.473,1075.6427,1555.5003,7426.8225,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,10732.473,Provided Total Emissions,True,15657.2461,47868.3779,4924.7731,37135.9049,0.458867,3.460144,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2018,17303283.72,83890023.86,11595.7144,2030.6753,1070.8501,9078.3561,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,11595.7144,Provided Total Emissions,True,17423.5415,54535.2267,5827.8271,42939.5123,0.502585,3.70305,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2019,16336880.54,72219573.26,12102.1724,2834.8484,1321.075,8195.859,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,12102.1724,Provided Total Emissions,True,16450.4219,46948.5002,4348.2495,34846.3278,0.359295,2.879345,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2020,16537249.98,102216500.22,12522.7846,2862.5934,1060.2234,7682.4781,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,12522.7846,Provided Total Emissions,True,16652.1839,66448.9025,4129.3993,53926.1179,0.329751,4.30624,High,None,0.95,Valid
SUP-0033,Metals Supplier 033,Metals,2021,17348753.3,101167181.7,13883.0935,2520.0288,1425.7247,9267.3525,2021.0,2030.0,0.3204,0.1259,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,13883.0935,Provided Total Emissions,True,17469.3271,65766.7615,3586.2336,51883.668,0.258317,3.737184,High,None,0.95,Valid
